,Book-Title,Book-Author,Year-Of-Publication,Publisher,Image-URL-S,Image-URL-M,Image-URL-L,Avg-Book-Rating
564,Skinwalkers (Joe Leaphorn/Jim Chee Novels),Tony Hillerman,1990,HarperTorch,http://images.amazon.com/images/P/0061000175.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0061000175.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0061000175.01.LZZZZZZZ.jpg,1.6875
1177,Miss Smilla's Feeling for Snow,Peter Heg,1997,Havill Pr,http://images.amazon.com/images/P/1860463312.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1860463312.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1860463312.01.LZZZZZZZ.jpg,1.6875
983,The Prince of Tides,Pat Conroy,1987,Bantam Books,http://images.amazon.com/images/P/0553268880.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553268880.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553268880.01.LZZZZZZZ.jpg,1.6863905325443787
53,Hush,Anne Frasier,2002,Onyx Books,http://images.amazon.com/images/P/0451410319.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451410319.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451410319.01.LZZZZZZZ.jpg,1.6857142857142857
2547,Time Bomb (Alex Delaware Novels (Paperback)),Jonathan Kellerman,1991,Bantam Books,http://images.amazon.com/images/P/055329170X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/055329170X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/055329170X.01.LZZZZZZZ.jpg,1.6857142857142857
2766,First Offense,Nancy Taylor Rosenberg,1994,Penguin USA,http://images.amazon.com/images/P/0525938532.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0525938532.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0525938532.01.LZZZZZZZ.jpg,1.6857142857142857
92,Deception Point,Dan Brown,2002,Pocket,http://images.amazon.com/images/P/0671027387.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671027387.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671027387.01.LZZZZZZZ.jpg,1.6853932584269662
843,The Bookshop : A Novel,Penelope Fitzgerald,1997,Mariner Books,http://images.amazon.com/images/P/0395869463.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0395869463.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0395869463.01.LZZZZZZZ.jpg,1.6842105263157894
2060,The Saving Graces: A Novel,Patricia Gaffney,2000,HarperTorch,http://images.amazon.com/images/P/0061097101.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0061097101.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0061097101.01.LZZZZZZZ.jpg,1.6842105263157894
2537,To Love Again,Danielle Steel,1981,Dell,http://images.amazon.com/images/P/0440186560.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440186560.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440186560.01.LZZZZZZZ.jpg,1.6829268292682926
1225,The Summons,John Grisham,2002,Dell Publishing Company,http://images.amazon.com/images/P/0440241073.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440241073.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440241073.01.LZZZZZZZ.jpg,1.6829268292682926
893,A Thief of Time (Joe Leaphorn/Jim Chee Novels),Tony Hillerman,1990,HarperTorch,http://images.amazon.com/images/P/0061000043.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0061000043.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0061000043.01.LZZZZZZZ.jpg,1.6818181818181819
2174,Vector,Robin Cook,1999,Putnam Pub Group,http://images.amazon.com/images/P/0399144714.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0399144714.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0399144714.01.LZZZZZZZ.jpg,1.681159420289855
2319,"Lord Foul's Bane (The Chronicles of Thomas Covenant the Unbeliever, Book 1)",Stephen R Donaldson,1977,Ballantine Books,http://images.amazon.com/images/P/0345257162.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345257162.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345257162.01.LZZZZZZZ.jpg,1.68
2829,Transfer of Power,Vince Flynn,2000,Pocket Star,http://images.amazon.com/images/P/0671023209.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671023209.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671023209.01.LZZZZZZZ.jpg,1.68
1873,A Fine Balance,Rohinton Mistry,2001,Vintage Books USA,http://images.amazon.com/images/P/140003065X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/140003065X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/140003065X.01.LZZZZZZZ.jpg,1.68
990,Shopaholic Ties the Knot,Sophie Kinsella,2003,Delta,http://images.amazon.com/images/P/0385336179.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385336179.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385336179.01.LZZZZZZZ.jpg,1.6794871794871795
340,The House of the Spirits,Isabel Allende,1986,Bantam Books,http://images.amazon.com/images/P/0553273914.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553273914.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553273914.01.LZZZZZZZ.jpg,1.6794871794871795
382,"Last Dance, Last Chance (Ann Rule's Crime Files)",Ann Rule,2002,Pocket,http://images.amazon.com/images/P/067102535X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/067102535X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/067102535X.01.LZZZZZZZ.jpg,1.6785714285714286
2600,Special Circumstances,SHELDON SIEGEL,2001,Bantam,http://images.amazon.com/images/P/0553581929.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553581929.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553581929.01.LZZZZZZZ.jpg,1.6785714285714286
1519,White Fang,Jack London,1989,Apple Classics (Scholastic),http://images.amazon.com/images/P/0590425919.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0590425919.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0590425919.01.LZZZZZZZ.jpg,1.6774193548387097
1065,The Rapture of Canaan,Sheri Reynolds,1997,Berkley Publishing Group,http://images.amazon.com/images/P/0425162443.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425162443.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425162443.01.LZZZZZZZ.jpg,1.6761904761904762
1047,The Mulberry Tree,Jude Deveraux,2003,Pocket,http://images.amazon.com/images/P/0743437640.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0743437640.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0743437640.01.LZZZZZZZ.jpg,1.6753246753246753
1147,Pop Goes the Weasel,James Patterson,1999,Replica Books,http://images.amazon.com/images/P/0316693286.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0316693286.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0316693286.01.LZZZZZZZ.jpg,1.6752136752136753
811,"Galileo's Daughter: A Historical Memoir of Science, Faith, and Love",Dava Sobel,2000,Penguin Books,http://images.amazon.com/images/P/0140280553.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140280553.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140280553.01.LZZZZZZZ.jpg,1.6744186046511629
1637,Time And Again,Nora Roberts,2001,Silhouette,http://images.amazon.com/images/P/0373484410.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373484410.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373484410.01.LZZZZZZZ.jpg,1.6744186046511629
1735,Wanderlust,Danielle Steel,1987,Dell,http://images.amazon.com/images/P/0440193613.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440193613.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440193613.01.LZZZZZZZ.jpg,1.673913043478261
546,Cause of Death,Patricia Daniels Cornwell,1997,Berkley Publishing Group,http://images.amazon.com/images/P/0425158616.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425158616.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425158616.01.LZZZZZZZ.jpg,1.673913043478261
2044,Rage of Angels,Sidney Sheldon,1988,Warner Books,http://images.amazon.com/images/P/0446356611.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446356611.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446356611.01.LZZZZZZZ.jpg,1.6734693877551021
934,Changes,Danielle Steel,1984,Dell,http://images.amazon.com/images/P/0440111811.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440111811.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440111811.01.LZZZZZZZ.jpg,1.6734693877551021
1726,The Crush,Sandra Brown,2003,Warner Books,http://images.amazon.com/images/P/0446613053.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446613053.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446613053.01.LZZZZZZZ.jpg,1.6730769230769231
536,Engaging The Enemy,Nora Roberts,2003,Silhouette,http://images.amazon.com/images/P/0373218192.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373218192.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373218192.01.LZZZZZZZ.jpg,1.6721311475409837
2463,Tell Me No Secrets,Joy Fielding,1993,Harpercollins,http://images.amazon.com/images/P/0688088686.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0688088686.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0688088686.01.LZZZZZZZ.jpg,1.6666666666666667
2622,Decked : A Regan Reilly Mystery,Carol Higgins Clark,1993,Warner Books,http://images.amazon.com/images/P/0446364703.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446364703.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446364703.01.LZZZZZZZ.jpg,1.6666666666666667
1994,Silent Partner (Alex Delaware Novels (Paperback)),Jonathan Kellerman,1990,Bantam Books,http://images.amazon.com/images/P/0553285920.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553285920.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553285920.01.LZZZZZZZ.jpg,1.6666666666666667
1972,"Winter's Heart (The Wheel of Time, Book 9)",Robert Jordan,2002,Tor Books,http://images.amazon.com/images/P/081257558X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/081257558X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/081257558X.01.LZZZZZZZ.jpg,1.6666666666666667
2586,Nemesis,Agatha Christie,2004,Signet Book,http://images.amazon.com/images/P/0451200187.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451200187.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451200187.01.LZZZZZZZ.jpg,1.6666666666666667
392,Wayside School is Falling Down,Louis Sachar,1990,HarperTrophy,http://images.amazon.com/images/P/0380754843.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380754843.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380754843.01.LZZZZZZZ.jpg,1.6666666666666667
1675,"Morning, Noon, and Night",Sidney Sheldon,1995,William Morrow &amp; Company,http://images.amazon.com/images/P/0688084923.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0688084923.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0688084923.01.LZZZZZZZ.jpg,1.6666666666666667
375,"Forever... : A Novel of Good and Evil, Love and Hope",Jude Deveraux,2002,Pocket,http://images.amazon.com/images/P/067101420X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/067101420X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/067101420X.01.LZZZZZZZ.jpg,1.6666666666666667
711,Veronika Decides to Die,Paulo Coelho,2001,Perennial,http://images.amazon.com/images/P/0060955775.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060955775.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060955775.01.LZZZZZZZ.jpg,1.6666666666666667
2003,The Other Daughter,LISA GARDNER,1999,Bantam,http://images.amazon.com/images/P/0553576798.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553576798.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553576798.01.LZZZZZZZ.jpg,1.6666666666666667
2802,When We Were Orphans (Vintage International (Paperback)),Kazuo Ishiguro,2001,Vintage Books USA,http://images.amazon.com/images/P/0375724400.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0375724400.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0375724400.01.LZZZZZZZ.jpg,1.6666666666666667
1369,Violin,Anne Rice,1997,Alfred A. Knopf,http://images.amazon.com/images/P/0679433023.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679433023.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679433023.01.LZZZZZZZ.jpg,1.662162162162162
1240,The Summerhouse,Jude Deveraux,2002,Pocket,http://images.amazon.com/images/P/0671014196.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671014196.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671014196.01.LZZZZZZZ.jpg,1.66
901,The Surgeon,TESS GERRITSEN,2002,Ballantine Books,http://images.amazon.com/images/P/0345447840.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345447840.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345447840.01.LZZZZZZZ.jpg,1.6588235294117648
2213,Smoke and Mirrors,Barbara Michaels,2002,HarperTorch,http://images.amazon.com/images/P/0380820048.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380820048.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380820048.01.LZZZZZZZ.jpg,1.6571428571428573
982,A Passage to India,E.M. Forster,1965,Harvest Books,http://images.amazon.com/images/P/0156711427.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0156711427.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0156711427.01.LZZZZZZZ.jpg,1.6571428571428573
2841,Secret Star,Nora Roberts,2001,Silhouette,http://images.amazon.com/images/P/0373484909.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373484909.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373484909.01.LZZZZZZZ.jpg,1.65625
1358,Possession : A Romance,A.S. BYATT,1991,Vintage,http://images.amazon.com/images/P/0679735909.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679735909.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679735909.01.LZZZZZZZ.jpg,1.6557377049180328
870,Sula,Toni Morrison,2002,Plume Books,http://images.amazon.com/images/P/0452283868.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0452283868.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0452283868.01.LZZZZZZZ.jpg,1.6551724137931034
2383,Coyote Blue,Christopher Moore,1995,Perennial,http://images.amazon.com/images/P/0380725231.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380725231.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380725231.01.LZZZZZZZ.jpg,1.6551724137931034
2269,The Apprentice,Tess Gerritsen,2003,Ballantine Books,http://images.amazon.com/images/P/0345447867.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345447867.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345447867.01.LZZZZZZZ.jpg,1.6545454545454545
2737,Worst Fears Realized,Stuart Woods,1999,Harpercollins,http://images.amazon.com/images/P/0060191821.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060191821.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060191821.01.LZZZZZZZ.jpg,1.6538461538461537
332,While I Was Gone,Sue Miller,1999,Ballantine Books,http://images.amazon.com/images/P/0345443284.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345443284.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345443284.01.LZZZZZZZ.jpg,1.6511627906976745
1714,The Wedding,Nicholas Sparks,2003,Warner Books,http://images.amazon.com/images/P/0446532452.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446532452.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446532452.01.LZZZZZZZ.jpg,1.6504854368932038
1413,The Club Dumas: A Novel,Arturo Perez-Reverte,1998,Vintage Books USA,http://images.amazon.com/images/P/0679777547.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679777547.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679777547.01.LZZZZZZZ.jpg,1.65
860,The Clinic (Alex Delaware Novels (Paperback)),Jonathan Kellerman,1999,Bantam Books,http://images.amazon.com/images/P/055357230X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/055357230X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/055357230X.01.LZZZZZZZ.jpg,1.6491228070175439
1002,Ladder of Years,Anne Tyler,1995,Random House Inc,http://images.amazon.com/images/P/0679441557.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679441557.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679441557.01.LZZZZZZZ.jpg,1.6477272727272727
175,Be Cool,Elmore Leonard,2000,Dell Publishing Company,http://images.amazon.com/images/P/0440235057.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440235057.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440235057.01.LZZZZZZZ.jpg,1.6470588235294117
1672,Portrait of a Killer: Jack the Ripper-- Case Closed (Berkley True Crime),Patricia Cornwell,2003,Berkley Publishing Group,http://images.amazon.com/images/P/0425192733.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425192733.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425192733.01.LZZZZZZZ.jpg,1.6458333333333333
854,Chicken Soup for the Teenage Soul (Chicken Soup for the Soul),Jack Canfield,1997,Health Communications,http://images.amazon.com/images/P/1558744630.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1558744630.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1558744630.01.LZZZZZZZ.jpg,1.6458333333333333
871,Love in the Time of Cholera (Penguin Great Books of the 20th Century),Gabriel Garcia Marquez,1994,Penguin Books,http://images.amazon.com/images/P/0140119906.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140119906.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140119906.01.LZZZZZZZ.jpg,1.6455696202531647
1793,The First Victim,Ridley Pearson,2000,Hyperion,http://images.amazon.com/images/P/0786889667.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0786889667.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0786889667.01.LZZZZZZZ.jpg,1.6451612903225807
2462,Primal Fear,William Diehl,1993,Random House Inc,http://images.amazon.com/images/P/067940211X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/067940211X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/067940211X.01.LZZZZZZZ.jpg,1.6444444444444444
263,"Like Water for Chocolate: A Novel in Monthly Installments, With Recipes, Romances, and Home Remedies",Laura Esquivel,1992,Doubleday Books,http://images.amazon.com/images/P/0385420161.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385420161.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385420161.01.LZZZZZZZ.jpg,1.6440677966101696
32,Fast Women,Jennifer Crusie,2001,St. Martin's Press,http://images.amazon.com/images/P/0312252617.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312252617.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312252617.01.LZZZZZZZ.jpg,1.6435643564356435
766,Mortal Fear,Greg Iles,1998,Signet Book,http://images.amazon.com/images/P/0451180410.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451180410.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451180410.01.LZZZZZZZ.jpg,1.6428571428571428
226,Kissing in Manhattan,DAVID SCHICKLER,2002,Delta,http://images.amazon.com/images/P/0385335679.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385335679.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385335679.01.LZZZZZZZ.jpg,1.6428571428571428
2479,Shining Through,Susan Isaacs,1992,Ballantine Books,http://images.amazon.com/images/P/0345358031.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345358031.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345358031.01.LZZZZZZZ.jpg,1.6428571428571428
1461,Angels,Marian Keyes,2002,William Morrow,http://images.amazon.com/images/P/0060008024.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060008024.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060008024.01.LZZZZZZZ.jpg,1.6419753086419753
389,Rubyfruit Jungle,Rita Mae Brown,1988,Bantam Dell Pub Group,http://images.amazon.com/images/P/0553052845.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553052845.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553052845.01.LZZZZZZZ.jpg,1.641025641025641
2796,"Cybernation (Tom Clancy's Net Force, No. 6)",Steve Perry,2001,Berkley Publishing Group,http://images.amazon.com/images/P/0425182673.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425182673.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425182673.01.LZZZZZZZ.jpg,1.64
1745,The General's Daughter,Nelson DeMille,1992,Warner Books,http://images.amazon.com/images/P/0446513067.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446513067.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446513067.01.LZZZZZZZ.jpg,1.64
1895,Lost,Gregory Maguire,2001,ReganBooks,http://images.amazon.com/images/P/0060393823.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060393823.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060393823.01.LZZZZZZZ.jpg,1.6388888888888888
2446,The Man Who Ate the 747,Ben Sherwood,2002,Bantam Books,http://images.amazon.com/images/P/0553582801.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553582801.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553582801.01.LZZZZZZZ.jpg,1.6363636363636365
628,Sea Glass: A Novel,Anita Shreve,2003,Back Bay Books,http://images.amazon.com/images/P/0316089699.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0316089699.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0316089699.01.LZZZZZZZ.jpg,1.635135135135135
